term,estimate,std.error,robust.se,statistic,p.value,model
siteSource2,0.2635690725284139,14.90621892851836,0.0694726284521514,3.793854909490643,1.483263666868896e-4,Overlap
siteSource3,-1.485588229751748,23.784724012692028,0.1093590102133732,-13.58450690851333,4.948533359476471e-42,Overlap
siteSource4,-1.6388599850970245,20.97355753003647,0.10919853079022876,-15.008077244604028,6.50048720871258e-51,Overlap
siteSource5,0.13128426232120102,12.166960964958173,0.06180146519225628,2.124290450279663,0.033645863776579556,Overlap
siteSource6,-18.31067388189306,651051.8523670009,0.08219218009829529,-222.7787833343142,0,Overlap
siteSource7,-0.15485004530442842,17.687668494874497,0.08613128102777158,-1.797837480839274,0.07220276585940667,Overlap
hospitalization,0.27604275377567167,8.58559035214013,0.04189852399632798,6.5883646354669745,4.4469742497978144e-11,Overlap
bmi,0.06080139681983611,0.39140830759786416,0.001813418466321459,33.528607957308644,1.8461070518562541e-246,Overlap
ldl,-0.0050768587575109525,0.13994392048662657,8.413251285233808e-4,-6.034360065319104,1.5959385713446423e-9,Overlap
percent_test_results_reported_positive_last_7_days,0.0012830948642519233,0.8624657450514817,0.004060810557194292,0.3159701360554094,0.7520251757483698,Overlap
Cases_per_100k_7_day_count_sum,8.869039087235805e-5,0.003926568292412279,1.7606011354179916e-5,5.037506172646066,4.716363559193482e-7,Overlap
COHORThistorical,-0.314493373867741,0.05798479810967727,0.07136685028741727,-4.406715058898845,1.049501027723541e-5,Sex
COHORTunexposed,-0.20872806250914555,0.03918312897502054,0.04765867966470123,-4.3796442532112705,1.1887320984957148e-5,Sex
sex_categoryMale,0.3370579476306257,0.05293154062097471,0.06029395639566981,5.590244325960877,2.267503303840867e-8,Sex
age,0.028299445732859103,8.732873973990203e-4,8.293178656473335e-4,34.12376231732286,3.2771661821724176e-255,Sex
nhblack,0.7053184329892351,0.03234638036089298,0.035459108601386506,19.891036769087197,4.865862803919544e-88,Sex
hispanic,0.3826017319371598,0.04329656417403073,0.04323086403167287,8.850198590915245,8.736369832320908e-19,Sex
nhother,0.4343647418977582,0.06822876177814775,0.07274492571751608,5.971065852544662,2.3570857117786628e-9,Sex
smoking,0.6487320821534449,0.04849167331242716,0.0466290503766526,13.912616210564483,5.310099175618169e-44,Sex
siteSource2,0.540586679768145,0.06031862761542488,0.05751553359979807,9.398968347049168,5.51006610707182e-21,Sex
siteSource3,-0.8913873753510121,0.09136646114947833,0.09937940572846253,-8.969538193723736,2.977602043754849e-19,Sex
siteSource4,-1.320185496648461,0.09066238373969678,0.09919859622376782,-13.308509867119941,2.0656042750003338e-40,Sex
siteSource5,0.2681012941562191,0.05369530831675979,0.05801219232597425,4.621464616433397,3.810403301407606e-6,Sex
siteSource6,-13.198737983304541,243.0553619036706,0.07333317135642055,-179.98318822398713,0,Sex
siteSource7,0.21912401554276406,0.07169888856956051,0.07484610546492591,2.9276608873851035,0.003415223137662136,Sex
hospitalization,0.1936399812025002,0.033901974086511376,0.036393620579420666,5.320712205039499,1.0336180465644872e-7,Sex
bmi,0.06288218400664972,0.0016142781811715812,0.0016279404524095877,38.62683301073757,0,Sex
ldl,-0.003358810077950767,5.771786037673084e-4,7.576086472587853e-4,-4.433436827976778,9.274269040101744e-6,Sex
percent_test_results_reported_positive_last_7_days,0.0010166340499528517,0.003272046320756254,0.003831642261450256,0.26532593091508005,0.7907583901574784,Sex
Cases_per_100k_7_day_count_sum,8.618213262536013e-5,1.4961366025798815e-5,1.6403032332380417e-5,5.254036624388786,1.488012708503049e-7,Sex
COHORThistorical:sex_categoryMale,-0.0013290181685985853,0.08283570116373333,0.087510918759123,-0.015186883961951725,0.9878830855389534,Sex
COHORTunexposed:sex_categoryMale,-0.061843715265582404,0.06682541636864127,0.06853066903195697,-0.902423924049883,0.36683171708233003,Sex
COHORThistorical,-0.1435184723776456,0.14723189945211626,0.13983901107782887,-1.0263121232870338,0.3047444846320971,Age
COHORTunexposed,-0.313467986321233,0.1340663508021865,0.11231194331993789,-2.791047657578777,0.005253773595220216,Age
age_category40 to 64,0.8242486810590411,0.11051191377652012,0.10881992845005246,7.5744277063861984,3.607141923405823e-14,Age
age_category65 plus,0.5194052370526133,0.15191628570253377,0.13915272188052202,3.732627217299997,1.894929368796743e-4,Age
age,0.023267431843683847,0.0023013982912135256,0.0019087176040325283,12.190086052817337,3.5105049631034167e-34,Age
nhblack,0.6149673325875392,0.03845848389201468,0.035012349570035975,17.56429774464026,4.623807693805804e-69,Age
hispanic,0.29165665855986783,0.05164639330336907,0.043302342789681036,6.735355174117039,1.6352997690538264e-11,Age
nhother,0.4057697294662636,0.08010425429759283,0.07266405245315875,5.584187996228726,2.347946179852156e-8,Age
smoking,0.6725546189571568,0.0584660763798328,0.04654453088144005,14.44970238652341,2.5177138666103332e-47,Age
siteSource2,0.5139525101252038,0.07237035497214249,0.05709125482603228,9.002298367610122,2.2104088287282885e-19,Age
siteSource3,-0.9332335968790325,0.11006011309293766,0.09705716023474896,-9.615298805588903,6.890898292437008e-22,Age
siteSource4,-1.2860938216324336,0.10633044983334947,0.09725791554286195,-13.223538818962728,6.417221153845103e-40,Age
siteSource5,0.3125798905347389,0.06553535922119244,0.057502955519636766,5.435892602563629,5.4522789730225595e-8,Age
siteSource6,-12.838673385359783,296.2943492291051,0.08670016330595867,-148.08130568397,0,Age
siteSource7,0.17913391625456057,0.08573203511004512,0.07428139609024013,2.4115582862355094,0.015884512679256696,Age
hospitalization,0.23041441606914026,0.040648330679141406,0.035968524489226335,6.406001339814659,1.493856513450468e-10,Age
bmi,0.05832261268316367,0.0019450204183749068,0.0016578948749261311,35.17871583128109,4.231249825529399e-271,Age
ldl,-0.0051641298951788156,6.709898391122741e-4,7.322159694020786e-4,-7.052741419168719,1.754266760123364e-12,Age
percent_test_results_reported_positive_last_7_days,0.0011479209376307122,0.003910496992658415,0.003809000753288939,0.3013706249964699,0.7631318915174581,Age
Cases_per_100k_7_day_count_sum,8.679776451559534e-5,1.7853775367155965e-5,1.6251333419667276e-5,5.340962632060281,9.245431453912509e-8,Age
COHORThistorical:age_category40 to 64,-0.20111820390808963,0.1527143389691737,0.14733339502170362,-1.3650551110864104,0.17223572919605573,Age
COHORTunexposed:age_category40 to 64,0.07079727433457278,0.14118113506117758,0.12033058167929536,0.5883564539167726,0.5562930601059534,Age
COHORThistorical:age_category65 plus,-0.1127435742176705,0.17745631923924227,0.15731963870743565,-0.7166528930780066,0.4735882990744809,Age
COHORTunexposed:age_category65 plus,0.10994523801644382,0.15534554581477825,0.12761452596149933,0.8615417186097901,0.38893975442911083,Age
COHORThistorical,-0.2210206326430741,0.1440476391235811,0.10534178322746396,-2.098128832372482,0.03589376621176186,Race-Ethnicity
COHORTunexposed,-0.11395087188678231,0.11019028524781382,0.07740373794247067,-1.4721623905485652,0.14097703079279011,Race-Ethnicity
raceeth_categoryNH Black,0.3312763934826491,0.10071768351609645,0.08277365420379863,4.002196069138219,6.275725743822995e-5,Race-Ethnicity
raceeth_categoryNH White,-0.24686346671721096,0.09607124741498312,0.08437634083677016,-2.9257427410223853,0.0034363497314326965,Race-Ethnicity
age,0.025458451529254345,0.001099720519204646,8.563547238643986e-4,29.72886214064444,3.253879406898629e-194,Race-Ethnicity
smoking,0.6763464979644035,0.05916747630694181,0.04909236547207542,13.777019939059995,3.504421960207803e-43,Race-Ethnicity
siteSource2,0.4968294970602685,0.07581542014550485,0.06045006855428174,8.218840920157692,2.0547938698399363e-16,Race-Ethnicity
siteSource3,-0.9336624779955595,0.11646695274517206,0.10600972837334416,-8.807328273754225,1.2816393940062284e-18,Race-Ethnicity
siteSource4,-1.3249018573616897,0.11090097492105902,0.10404982666329946,-12.733340360566023,3.859662244465219e-37,Race-Ethnicity
siteSource5,0.3742118600490294,0.06362446372600844,0.05935068353327467,6.3050977304958815,2.880121044236707e-10,Race-Ethnicity
siteSource6,-13.295713983522939,348.1564826548743,0.07498857236542998,-177.30320186295899,0,Race-Ethnicity
siteSource7,0.14664308727013461,0.08873077426649831,0.07883426629845465,1.8601439977251262,0.06286515577816462,Race-Ethnicity
hospitalization,0.20555916693893328,0.041596157098561515,0.038284869588242856,5.369201179205786,7.908615883779354e-8,Race-Ethnicity
bmi,0.06681415142434369,0.0020119359854542432,0.0016906105004302074,39.52072426341938,0,Race-Ethnicity
ldl,-0.00578477532242132,7.14884333997099e-4,7.78719920679824e-4,-7.428569847514881,1.097781086585358e-13,Race-Ethnicity
percent_test_results_reported_positive_last_7_days,0.00272375435398272,0.004058580681411344,0.003909104722779013,0.6967719074167913,0.48594554957563874,Race-Ethnicity
Cases_per_100k_7_day_count_sum,9.242566546810576e-5,1.9033222976961648e-5,1.7134250155873557e-5,5.394205443908649,6.882743292238108e-8,Race-Ethnicity
COHORThistorical:raceeth_categoryNH Black,-0.08992268332964974,0.16598448575041977,0.119659197258249,-0.751489943021916,0.4523578510454736,Race-Ethnicity
COHORTunexposed:raceeth_categoryNH Black,-0.1020275617865247,0.13307615977429985,0.09389354217050969,-1.0866302349233317,0.2772002573799252,Race-Ethnicity
COHORThistorical:raceeth_categoryNH White,-0.10443298462407516,0.15048617496868302,0.11810281698343444,-0.8842548153506222,0.3765586738821841,Race-Ethnicity
COHORTunexposed:raceeth_categoryNH White,-0.1744128184009743,0.12092128229524891,0.09411056391870017,-1.8532756700049668,0.06384285657752783,Race-Ethnicity
COHORThistorical,-0.24592434084991582,0.04539368609739341,0.062331203342627074,-3.945445100716242,7.965188062001125e-5,Hospitalization
COHORTunexposed,-0.2048763309386251,0.032872735230827864,0.04270904467776715,-4.797024435558884,1.6103996263302808e-6,Hospitalization
hospitalization,0.32542858519807166,0.06609880175884657,0.06770605804412223,4.806491392335949,1.5360209315708612e-6,Hospitalization
age,0.02900692188573807,7.940328718078843e-4,8.439133384882822e-4,34.37192015201314,6.627420471018532e-259,Hospitalization
nhblack,0.6663027174408771,0.02900405662679466,0.03643978175821705,18.285035894613394,1.0889182554612492e-74,Hospitalization
hispanic,0.37528316503094294,0.038285321077763584,0.04436863781903958,8.458298101500436,2.7130784761217992e-17,Hospitalization
nhother,0.5215298804126107,0.057821100526321584,0.07445650195139912,7.004490766340798,2.478857698602837e-12,Hospitalization
smoking,0.662958064737226,0.04426953685921087,0.04823822071341676,13.743418702689294,5.5778463607924676e-43,Hospitalization
siteSource2,0.46487055386847986,0.05353421011546225,0.059035073804084924,7.874480777498634,3.421608049191865e-15,Hospitalization
siteSource3,-1.2912449500069971,0.10746450351753521,0.10369587853056438,-12.452230197619691,1.359912465235224e-35,Hospitalization
siteSource4,-1.635327905345125,0.1012634301029404,0.10805765206121837,-15.133846369516299,9.686443047362914e-52,Hospitalization
siteSource5,0.2912884866496963,0.04719072129974476,0.058437073809273064,4.984652167909772,6.207337804066102e-7,Hospitalization
siteSource6,-13.146020492880796,209.5256676482677,0.07535309132034172,-174.45894073534845,0,Hospitalization
siteSource7,0.10706114893640425,0.06691721226998565,0.07874151958629758,1.3596530711992354,0.17393973526925477,Hospitalization
bmi,0.06513046651752573,0.0014645319169563067,0.001638135427262484,39.75890236765489,0,Hospitalization
ldl,-0.004936013892133796,5.214129304307437e-4,7.704135317732849e-4,-6.406966763385397,1.484431625543256e-10,Hospitalization
percent_test_results_reported_positive_last_7_days,-4.6990209302255834e-5,0.0030750757738044155,0.003882023424188488,-0.012104566141838476,0.99034218940536,Hospitalization
Cases_per_100k_7_day_count_sum,9.653269652665935e-5,1.3722019550267463e-5,1.6587577706113906e-5,5.8195776524428275,5.899651062327679e-9,Hospitalization
COHORThistorical:hospitalization,-0.1329004135717799,0.27667715011706434,0.15312440224943322,-0.8679244563207549,0.3854356895924063,Hospitalization
COHORTunexposed:hospitalization,-0.16306808796485667,0.08382062859832781,0.07733128402797114,-2.108694948164498,0.03497092118104284,Hospitalization
