term,estimate,std.error,robust.se,statistic,p.value,model
siteSource5,0.4290709316366059,0.03741651715695923,0.0412285213181317,10.407138503119365,2.3003222279654264e-25,Sex
siteSource6,-1.837459501689281,0.6414990468374662,0.7192290317691279,-2.5547626980095326,0.010626021330285666,Sex
siteSource7,-0.1306719948120223,0.04678309085212773,0.05077940422526857,-2.573326662761396,0.010072608789999238,Sex
hospitalization,0.33928119971687826,0.02328432303864891,0.025131108364631803,13.500447126890938,1.5542996105451085e-41,Sex
bmi,0.05128110479253232,0.001195372342102212,0.0012656795786798111,40.5166565506429,0,Sex
ldl,-0.004988934286753735,4.0311792656303467e-4,5.179003509778229e-4,-9.633000397343555,5.801039484261676e-22,Sex
COHORThistorical:sex_categoryMale,0.08092703306418447,0.060609536473289836,0.06518591804381244,1.241480299622262,0.21442837137804616,Sex
COHORTunexposed:sex_categoryMale,-0.057639990954146014,0.04874069280346391,0.05052754539854272,-1.1407637259934742,0.25396825947991003,Sex
COHORThistorical,-0.4433774566671164,0.11110888927140256,0.10535820673220532,-4.208285907846486,2.5731516410830478e-5,Age
COHORTunexposed,-0.18930190595996654,0.09582769168468568,0.08067818210093894,-2.3463828885376365,0.01895662246033673,Age
age_category40 to 64,0.7217705793929218,0.08222756186824554,0.08038010260330707,8.979468251676828,2.7207848657188634e-19,Age
age_category65 plus,0.4775547989967218,0.1102227443792618,0.10000918479770939,4.775109405827891,1.7960958134742432e-6,Age
age,0.025713790657959822,0.0016282040801991909,0.001324234194005048,19.41785733548412,5.451750760103668e-84,Age
nhblack,0.5238009580070139,0.028467987734596852,0.025396445379753767,20.624971336523807,1.6382791644155034e-94,Age
hispanic,0.29126316223554,0.03553712018368347,0.03035743921498898,9.594457561879226,8.435966095405292e-22,Age
nhother,0.19398101617638674,0.060317803083153224,0.052438197264462645,3.6992312149496342,2.1625352612995773e-4,Age
smoking,0.044689183531163544,0.03458115459577678,0.029528323735664004,1.5134344885682898,0.1301693300471381,Age
siteSource2,-0.10006184249678746,0.047881180327941274,0.03913440567535648,-2.5568765072570883,0.010561670509683931,Age
siteSource3,-0.5746952844111904,0.06165392633786319,0.05724255453790315,-10.039651253346076,1.020342557333671e-23,Age
siteSource4,-0.1409115724742776,0.04876173256147575,0.044554431476834105,-3.1626836613894174,0.0015632209538973033,Age
siteSource5,0.4561265092685784,0.04621889447460225,0.04099523889560805,11.126328850774051,9.340355828798745e-29,Age
siteSource6,-1.3655902937743747,0.7345244964820549,0.7969158072779838,-1.713594185612663,0.08660328214937751,Age
siteSource7,-0.13245537708903352,0.056009494630902705,0.05047700244889971,-2.6240737496867896,0.008688496956288237,Age
hospitalization,0.37462166813414466,0.028161179910157912,0.024733198094102654,15.146511450270916,7.989644922664858e-52,Age
bmi,0.04740643685067322,0.0014563584658873947,0.0012825367202485768,36.963024997432484,4.4991761206889637e-299,Age
ldl,-0.005742660861398189,4.721575964557581e-4,4.992207636094801e-4,-11.503249223604884,1.2704118101270562e-30,Age
COHORThistorical:age_category40 to 64,0.0061503410627112495,0.1185655790290532,0.1138392908336411,0.054026522984046366,0.9569140328110001,Age
COHORTunexposed:age_category40 to 64,-0.0036920552384208907,0.1017680289046568,0.0873108260737905,-0.04228633955771488,0.9662704350000171,Age
COHORThistorical:age_category65 plus,0.16316611307702109,0.13163838669713487,0.11823862433387286,1.3799730333151166,0.16759494793439753,Age
COHORTunexposed:age_category65 plus,0.05029104466462726,0.10981714355157314,0.09089267995684278,0.5533013735375194,0.5800570606774911,Age
COHORThistorical,-0.30605707825933365,0.09727072153786202,0.06992176657134604,-4.37713595160732,1.2024897453379366e-5,Race-Ethnicity
COHORTunexposed,-0.06719727385806548,0.07663248202771294,0.054227800811227855,-1.239166494912556,0.2152838458146322,Race-Ethnicity
raceeth_categoryNH Black,0.26694370092456815,0.0726684912084171,0.06074179487929848,4.3947285630103385,1.1091125274633646e-5,Race-Ethnicity
raceeth_categoryNH White,-0.21623367037146382,0.06706491624678432,0.059753441347149563,-3.6187651371443375,2.9601212753791123e-4,Race-Ethnicity
age,0.027680788328690475,7.657036328731511e-4,6.285659413595166e-4,44.038002232224166,0,Race-Ethnicity
smoking,0.03200071738976073,0.03413126906204755,0.031376229816360894,1.0199032062505546,0.3077743687931014,Race-Ethnicity
siteSource2,-0.14456497746898347,0.05016887352331763,0.04189378246446704,-3.4507501821206725,5.590307678050249e-4,Race-Ethnicity
siteSource3,-0.5100718155819061,0.06198059731477263,0.06179853181415179,-8.253785334510168,1.534548832805181e-16,Race-Ethnicity
siteSource4,-0.1507471204195012,0.049093450019519966,0.047331954719344385,-3.1848910807372897,0.0014480849984726781,Race-Ethnicity
siteSource5,0.4994745402303336,0.04411303866282321,0.04247508367339893,11.759236169395514,6.330438924857054e-32,Race-Ethnicity
siteSource6,-1.580200795317823,0.7639261740236353,0.707197300800664,-2.234455354296142,0.025453126999448336,Race-Ethnicity
siteSource7,-0.1716839452978813,0.056736645557733965,0.05346800347516132,-3.2109660757697354,0.001322895508905095,Race-Ethnicity
hospitalization,0.3439920617883634,0.028300876804533245,0.026188114551620165,13.135426802502735,2.0632483517295158e-39,Race-Ethnicity
bmi,0.05322102048630336,0.0014804632093741237,0.0013157939179236355,40.447838952081355,0,Race-Ethnicity
ldl,-0.0064798914845917484,4.889042393011609e-4,5.201543632569602e-4,-12.457631699977942,1.2708890951042811e-35,Race-Ethnicity
COHORThistorical:raceeth_categoryNH Black,-0.10876063653729057,0.12137404117613518,0.08984840697792176,-1.2104904271036887,0.22609076188108873,Race-Ethnicity
COHORTunexposed:raceeth_categoryNH Black,-0.09959136014464084,0.0961647535673855,0.06896684884286022,-1.4440468401210855,0.14872579999983374,Race-Ethnicity
COHORThistorical:raceeth_categoryNH White,-0.11182387959816363,0.10651214487772291,0.08546010387275288,-1.3084922031532455,0.19070641739068742,Race-Ethnicity
COHORTunexposed:raceeth_categoryNH White,-0.16636274343361931,0.08449129872280951,0.06661709015784774,-2.497298261443519,0.01251436489247182,Race-Ethnicity
COHORThistorical,-0.40463765830867876,0.02741290684869682,0.03872705941016758,-10.448447790033946,1.4894289179157542e-25,Hospitalization
COHORTunexposed,-0.14153284336300087,0.024970032139304123,0.032343691178622985,-4.375902632181469,1.2093099123580472e-5,Hospitalization
hospitalization,0.3999248638459192,0.04525232919838616,0.0483839074449684,8.265658665555105,1.3892553077858292e-16,Hospitalization
age,0.03182879125812817,5.826488032517448e-4,6.263726684387702e-4,50.81446375599565,0,Hospitalization
nhblack,0.5673015018633907,0.021855617756247843,0.02671325566416392,21.236703941872232,4.3753417836845715e-100,Hospitalization
hispanic,0.3171930181997083,0.027205356268298064,0.031335896255497396,10.122353470073852,4.39713189987033e-24,Hospitalization
nhother,0.25717011273148177,0.04529659691507702,0.05476539293374052,4.695850772816081,2.654993242616151e-6,Hospitalization
smoking,0.02024599940942355,0.026703424766457692,0.030748339603928688,0.6584420385039828,0.5102541300353488,Hospitalization
siteSource2,-0.09561865726395818,0.0352419728119197,0.039904090223659365,-2.3962119353686036,0.016565508876648954,Hospitalization
siteSource3,-0.520747817954802,0.05094980920990342,0.06432455846004874,-8.095629887272876,5.696878987786619e-16,Hospitalization
siteSource4,-0.31648204083417925,0.04139854064030067,0.04909074624967606,-6.446877772534729,1.141777932239182e-10,Hospitalization
siteSource5,0.4473200296461565,0.03374491731778037,0.04216607387364447,10.608529287943735,2.7199663147918875e-26,Hospitalization
siteSource6,-1.4319294055083676,0.488584012758447,0.8853656474294851,-1.6173311102206656,0.10580682734789788,Hospitalization
siteSource7,-0.24157037777453436,0.04450865979586767,0.053695800112760074,-4.498869134406071,6.83158930785252e-6,Hospitalization
bmi,0.05496828931665955,0.0011223461719996346,0.0012731869021930593,43.17377850964135,0,Hospitalization
ldl,-0.0064462865122776256,3.759076478962236e-4,5.141512141518316e-4,-12.537724962707182,4.6412924340691976e-36,Hospitalization
COHORThistorical:hospitalization,0.19061408930663404,0.14792183539657314,0.08748513754239132,2.1788168214774895,0.029345278816405616,Hospitalization
COHORTunexposed:hospitalization,-0.1384748640967847,0.05585870498282934,0.05356787997316756,-2.585035363843921,0.009736900999504385,Hospitalization
